06.51710 +10.43079 start  IC0446 
03.04041 +60.64590 vertex
03.04120 +60.63112 vertex
03.04256 +60.61621 vertex
03.04279 +60.60363 vertex
03.04274 +60.59112 vertex
03.04212 +60.57873 vertex
03.04147 +60.55591 vertex
03.04024 +60.53112 vertex
03.03814 +60.50234 vertex
03.03570 +60.45484 vertex
03.03414 +60.41341 vertex
03.03365 +60.35923 vertex
03.03346 +60.30708 vertex
03.03244 +60.25928 vertex
03.02946 +60.20978 vertex
03.02774 +60.19968 vertex
03.02656 +60.18112 vertex
03.02369 +60.15871 vertex
03.02022 +60.12595 vertex
03.01645 +60.08280 vertex
03.01334 +60.06873 vertex
03.00774 +60.05922 vertex
02.99762 +60.02947 vertex
02.99399 +60.02372 vertex
02.98563 +60.02273 vertex
02.97286 +60.04505 vertex
02.96955 +60.05999 vertex
02.96315 +60.06892 vertex
02.94164 +60.02864 vertex
02.93828 +60.00376 vertex
02.93743 +59.98293 vertex
02.93657 +59.93914 vertex
02.93432 +59.90167 vertex
02.93263 +59.85164 vertex
02.93179 +59.83915 vertex
02.92679 +59.81008 vertex
02.91987 +59.78725 vertex
02.91655 +59.78520 vertex
02.91213 +59.77686 vertex
02.90881 +59.77685 vertex
02.90605 +59.77891 vertex
02.90135 +59.79136 vertex
02.87812 +59.79253 vertex
02.86180 +59.79759 end   
02.83011 +59.63952 start  IC1848 
02.82703 +59.65786 vertex
02.82529 +59.69099 vertex
02.82525 +59.70977 vertex
02.82601 +59.73493 vertex
02.82680 +59.74757 vertex
02.83033 +59.77521 vertex
02.83389 +59.78614 vertex
02.83831 +59.79089 vertex
02.84079 +59.79121 vertex
02.84247 +59.78515 vertex
02.84582 +59.76885 vertex
02.84668 +59.75225 vertex
02.84699 +59.73559 vertex
02.84786 +59.71064 vertex
02.84789 +59.69812 vertex
02.84709 +59.68551 vertex
02.84384 +59.65383 vertex
02.84220 +59.64737 vertex
02.83671 +59.64042 vertex
02.83011 +59.63952 end   
03.04858 +60.42906 start  IC1848 
03.04778 +60.44177 vertex
03.04785 +60.45637 vertex
03.04875 +60.47078 vertex
03.04882 +60.48746 vertex
03.04972 +60.49978 vertex
03.05090 +60.50995 vertex
03.05514 +60.51104 vertex
03.05652 +60.50236 vertex
03.05646 +60.48984 vertex
03.05669 +60.47726 vertex
03.05855 +60.45175 vertex
03.05821 +60.43931 vertex
03.05701 +60.42290 vertex
03.05584 +60.41274 vertex
03.05413 +60.40898 vertex
03.05188 +60.40951 vertex
03.04858 +60.42906 end   
03.72874 +22.01730 start  IC0341 
03.72097 +22.05662 vertex
03.71362 +22.10487 vertex
03.71081 +22.13497 vertex
03.70952 +22.14400 vertex
03.70714 +22.16806 vertex
03.70433 +22.18912 vertex
03.70303 +22.20716 vertex
03.69978 +22.23120 vertex
03.69805 +22.23721 vertex
03.68745 +22.23711 vertex
03.68096 +22.22795 vertex
03.67814 +22.21886 vertex
03.67533 +22.20074 vertex
03.67382 +22.18567 vertex
03.66907 +22.15844 vertex
03.66561 +22.13124 vertex
03.66259 +22.11607 vertex
03.65741 +22.09776 vertex
03.65287 +22.08847 vertex
03.63276 +22.08691 vertex
03.63147 +22.07778 vertex
03.63040 +22.06566 vertex
03.62868 +22.03545 vertex
03.62592 +21.95404 vertex
03.62571 +21.92998 vertex
03.62594 +21.90897 vertex
03.62748 +21.85504 vertex
03.63032 +21.77117 vertex
03.63315 +21.72035 vertex
03.63619 +21.67254 vertex
03.63901 +21.63672 vertex
03.64118 +21.59483 vertex
03.64551 +21.53807 vertex
03.64877 +21.47219 vertex
03.65071 +21.44227 vertex
03.65331 +21.41239 vertex
03.65504 +21.38245 vertex
03.65569 +21.36146 vertex
03.65677 +21.34349 vertex
03.66065 +21.29563 vertex
03.66152 +21.27464 vertex
03.66260 +21.23864 vertex
03.66218 +21.22059 vertex
03.65983 +21.16036 vertex
03.65876 +21.14528 vertex
03.65727 +21.10613 vertex
03.65728 +21.08209 vertex
03.65835 +21.06713 vertex
03.66115 +21.05226 vertex
03.66373 +21.04638 vertex
03.67381 +21.04380 vertex
03.67510 +21.04084 vertex
03.67790 +21.02290 vertex
03.68090 +21.01697 vertex
03.70129 +21.01422 vertex
03.70665 +21.04724 vertex
03.71030 +21.06222 vertex
03.71159 +21.07122 vertex
03.71568 +21.13124 vertex
03.71654 +21.14925 vertex
03.71805 +21.19429 vertex
03.71849 +21.27842 vertex
03.71935 +21.31446 vertex
03.72065 +21.35048 vertex
03.72108 +21.37150 vertex
03.72346 +21.42852 vertex
03.72475 +21.46754 vertex
03.72713 +21.52155 vertex
03.72930 +21.59058 vertex
03.73060 +21.61156 vertex
03.73211 +21.64455 vertex
03.73363 +21.68956 vertex
03.73516 +21.75860 vertex
03.73560 +21.80665 vertex
03.73562 +21.87577 vertex
03.73520 +21.91785 vertex
03.73370 +21.96901 vertex
03.72874 +22.01730 end   
20.76063 +31.18629 start  NGC6960
20.76005 +31.17124 vertex
20.75947 +31.12615 vertex
20.75948 +31.08108 vertex
20.75910 +31.03599 vertex
20.75911 +30.99091 vertex
20.75990 +30.94587 vertex
20.76127 +30.90084 vertex
20.76147 +30.86829 vertex
20.76149 +30.78816 vertex
20.76053 +30.72553 vertex
20.76037 +30.55024 vertex
20.76095 +30.53273 vertex
20.76174 +30.46764 vertex
20.76290 +30.43513 vertex
20.76311 +30.38505 vertex
20.76350 +30.37004 vertex
20.76660 +30.31252 vertex
20.76718 +30.29250 vertex
20.77163 +30.23497 vertex
20.77395 +30.19243 vertex
20.77589 +30.17241 vertex
20.77704 +30.14237 vertex
20.77820 +30.12484 vertex
20.77936 +30.11733 vertex
20.78148 +30.09479 vertex
20.78264 +30.06473 vertex
20.78437 +30.03968 vertex
20.78572 +30.00961 vertex
20.78726 +29.98455 vertex
20.78842 +29.97202 vertex
20.78976 +29.94194 vertex
20.79284 +29.88929 vertex
20.79380 +29.87675 vertex
20.79457 +29.85419 vertex
20.79840 +29.77895 vertex
20.79955 +29.74636 vertex
20.79974 +29.72882 vertex
20.80184 +29.66864 vertex
20.80280 +29.68363 vertex
20.80338 +29.69863 vertex
20.80358 +29.71365 vertex
20.80513 +29.75865 vertex
20.80706 +29.80364 vertex
20.80803 +29.83614 vertex
20.80977 +29.86360 vertex
20.81343 +29.85838 vertex
20.81458 +29.85080 vertex
20.81609 +29.77058 vertex
20.81704 +29.73796 vertex
20.81780 +29.72288 vertex
20.81837 +29.69029 vertex
20.81932 +29.66018 vertex
20.82087 +29.69012 vertex
20.82203 +29.72008 vertex
20.82300 +29.73003 vertex
20.82415 +29.73494 vertex
20.82684 +29.73473 vertex
20.82953 +29.72448 vertex
20.83049 +29.71438 vertex
20.83279 +29.70416 vertex
20.83778 +29.69365 vertex
20.84180 +29.67570 vertex
20.84526 +29.66781 vertex
20.84641 +29.66767 vertex
20.84891 +29.67489 vertex
20.85123 +29.68963 vertex
20.85162 +29.70460 vertex
20.85106 +29.72220 vertex
20.84628 +29.76285 vertex
20.83975 +29.77359 vertex
20.83707 +29.78889 vertex
20.83056 +29.85211 vertex
20.82960 +29.86471 vertex
20.82903 +29.87978 vertex
20.82807 +29.88988 vertex
20.82558 +29.90511 vertex
20.81904 +29.91812 vertex
20.81077 +29.96872 vertex
20.80827 +29.99639 vertex
20.80616 +30.03406 vertex
20.80309 +30.07426 vertex
20.80193 +30.08432 vertex
20.79827 +30.10699 vertex
20.79441 +30.10961 vertex
20.79287 +30.11466 vertex
20.79171 +30.11969 vertex
20.79075 +30.13223 vertex
20.79017 +30.16229 vertex
20.79017 +30.17732 vertex
20.79114 +30.18732 vertex
20.79501 +30.20976 vertex
20.79424 +30.22731 vertex
20.79327 +30.23985 vertex
20.79270 +30.25489 vertex
20.78999 +30.28500 vertex
20.78826 +30.31508 vertex
20.78517 +30.35018 vertex
20.78459 +30.36771 vertex
20.78052 +30.43284 vertex
20.77859 +30.48042 vertex
20.77820 +30.49544 vertex
20.77665 +30.52799 vertex
20.77607 +30.54552 vertex
20.77587 +30.56054 vertex
20.77548 +30.62815 vertex
20.77548 +30.71078 vertex
20.77528 +30.74584 vertex
20.77548 +30.77589 vertex
20.77587 +30.79092 vertex
20.77548 +30.80594 vertex
20.77236 +30.86851 vertex
20.77119 +30.90105 vertex
20.76866 +30.94358 vertex
20.76807 +30.95860 vertex
20.76651 +31.00614 vertex
20.76631 +31.02116 vertex
20.76475 +31.08123 vertex
20.76455 +31.11378 vertex
20.76415 +31.12879 vertex
20.76337 +31.14129 vertex
20.76298 +31.15630 vertex
20.76063 +31.18629 end   
20.89020 +29.83069 start  NGC6960
20.89057 +29.82464 vertex
20.89113 +29.80168 vertex
20.89130 +29.71353 vertex
20.88934 +29.65319 vertex
20.88814 +29.62303 vertex
20.88739 +29.58681 vertex
20.88470 +29.52527 vertex
20.88350 +29.50355 vertex
20.87933 +29.44924 vertex
20.87702 +29.42871 vertex
20.87684 +29.43596 vertex
20.87693 +29.44321 vertex
20.87748 +29.46253 vertex
20.87859 +29.48305 vertex
20.88063 +29.50357 vertex
20.88220 +29.53013 vertex
20.88322 +29.55306 vertex
20.88350 +29.56755 vertex
20.88360 +29.59170 vertex
20.88360 +29.61947 vertex
20.88314 +29.63397 vertex
20.88332 +29.66778 vertex
20.88509 +29.70278 vertex
20.88611 +29.69431 vertex
20.88666 +29.69672 vertex
20.88694 +29.70396 vertex
20.88880 +29.72445 vertex
20.88889 +29.75464 vertex
20.88825 +29.80899 vertex
20.89020 +29.83069 end   
20.86622 +29.29458 start  NGC6960
20.86336 +29.27883 vertex
20.86179 +29.26068 vertex
20.85996 +29.21595 vertex
20.85886 +29.15191 vertex
20.85831 +29.13620 vertex
20.85768 +29.07942 vertex
20.85741 +29.02145 vertex
20.85979 +29.08431 vertex
20.86080 +29.09642 vertex
20.86292 +29.13149 vertex
20.86734 +29.18229 vertex
20.87010 +29.20044 vertex
20.87139 +29.21616 vertex
20.87158 +29.23186 vertex
20.86918 +29.27047 vertex
20.86825 +29.28375 vertex
20.86622 +29.29458 end   
20.86674 +31.01723 start  NGC6960
20.86548 +30.99858 vertex
20.86385 +30.98284 vertex
20.86358 +30.97177 vertex
20.86385 +30.95197 vertex
20.86716 +30.88853 vertex
20.86969 +30.86816 vertex
20.87032 +30.85826 vertex
20.87218 +30.83963 vertex
20.87213 +30.88564 vertex
20.87249 +30.89670 vertex
20.87403 +30.91650 vertex
20.87421 +30.92407 vertex
20.87408 +30.94270 vertex
20.87132 +30.98522 vertex
20.86892 +31.00851 vertex
20.86769 +31.01607 vertex
20.86674 +31.01723 end   
20.87143 +31.30330 start  NGC6960
20.86726 +31.34258 vertex
20.86624 +31.36441 vertex
20.86563 +31.38818 vertex
20.86563 +31.41584 vertex
20.86612 +31.43623 vertex
20.86612 +31.45322 vertex
20.86566 +31.48864 vertex
20.86589 +31.49010 vertex
20.86646 +31.48186 vertex
20.86752 +31.45178 vertex
20.87060 +31.42365 vertex
20.87158 +31.40375 vertex
20.87147 +31.38143 vertex
20.87037 +31.36881 vertex
20.87014 +31.36201 vertex
20.87029 +31.34551 vertex
20.87143 +31.32513 vertex
20.87170 +31.31591 vertex
20.87143 +31.30330 end   
20.85070 +31.77294 start  NGC6960
20.84951 +31.77760 vertex
20.84864 +31.78517 vertex
20.84832 +31.79565 vertex
20.84860 +31.82477 vertex
20.84805 +31.83583 vertex
20.84453 +31.85678 vertex
20.83863 +31.86369 vertex
20.83758 +31.86949 vertex
20.83621 +31.88868 vertex
20.83570 +31.91313 vertex
20.83565 +31.94050 vertex
20.83683 +31.97896 vertex
20.83701 +31.99876 vertex
20.83660 +32.00924 vertex
20.83490 +32.02434 vertex
20.83458 +32.06568 vertex
20.83393 +32.08488 vertex
20.83251 +32.11512 vertex
20.83223 +32.12734 vertex
20.83218 +32.16054 vertex
20.83332 +32.16698 vertex
20.83695 +32.16532 vertex
20.83929 +32.15721 vertex
20.84328 +32.12990 vertex
20.84566 +32.12759 vertex
20.84690 +32.11886 vertex
20.84951 +32.08741 vertex
20.85116 +32.05247 vertex
20.85112 +32.04548 vertex
20.84896 +32.03151 vertex
20.84850 +32.02044 vertex
20.84860 +31.99948 vertex
20.84970 +31.97735 vertex
20.85304 +31.94414 vertex
20.85505 +31.93248 vertex
20.85615 +31.92664 vertex
20.85930 +31.92077 vertex
20.86140 +31.91083 vertex
20.86282 +31.89798 vertex
20.86401 +31.87990 vertex
20.86432 +31.85310 vertex
20.86409 +31.84204 vertex
20.86349 +31.83041 vertex
20.86089 +31.81533 vertex
20.86016 +31.80311 vertex
20.85910 +31.79382 vertex
20.85595 +31.77930 vertex
20.85180 +31.78283 vertex
20.85070 +31.77294 end   
20.82937 +32.05767 start  NGC6960
20.82877 +32.08736 vertex
20.82813 +32.10541 vertex
20.82808 +32.12521 vertex
20.82831 +32.13570 vertex
20.82964 +32.12871 vertex
20.82983 +32.11416 vertex
20.82951 +32.09901 vertex
20.83120 +32.06932 vertex
20.83102 +32.05068 vertex
20.83065 +32.04544 vertex
20.83033 +32.04544 vertex
20.82937 +32.05767 end   
20.81714 +32.07682 start  NGC6960
20.81512 +32.10613 vertex
20.81435 +32.12399 vertex
20.81414 +32.19207 vertex
20.81332 +32.21397 vertex
20.81337 +32.22475 vertex
20.81369 +32.22745 vertex
20.81446 +32.22948 vertex
20.81515 +32.22746 vertex
20.81640 +32.19073 vertex
20.81682 +32.16984 vertex
20.81701 +32.18635 vertex
20.81650 +32.22949 vertex
20.81695 +32.23421 vertex
20.81783 +32.23286 vertex
20.81942 +32.20421 vertex
20.82131 +32.15297 vertex
20.82160 +32.13275 vertex
20.82152 +32.11388 vertex
20.82107 +32.10950 vertex
20.81945 +32.10378 vertex
20.81802 +32.10547 vertex
20.81714 +32.07682 end   
20.81623 +31.45327 start  NGC6960
20.81624 +31.55243 vertex
20.81601 +31.59150 vertex
20.81695 +31.60951 vertex
20.81742 +31.62753 vertex
20.82002 +31.67556 vertex
20.82049 +31.69358 vertex
20.82122 +31.80475 vertex
20.82241 +31.88885 vertex
20.82241 +31.90989 vertex
20.82171 +31.94597 vertex
20.82100 +31.96401 vertex
20.81982 +31.98207 vertex
20.81841 +31.99412 vertex
20.81392 +32.00320 vertex
20.80849 +32.00324 vertex
20.80684 +32.00624 vertex
20.80400 +32.02126 vertex
20.80258 +32.03628 vertex
20.80045 +32.06931 vertex
20.79761 +32.09331 vertex
20.79454 +32.10226 vertex
20.79312 +32.10223 vertex
20.79170 +32.09618 vertex
20.78652 +32.00888 vertex
20.78417 +31.94869 vertex
20.78323 +31.93363 vertex
20.78276 +31.91257 vertex
20.78254 +31.87049 vertex
20.78302 +31.85248 vertex
20.78491 +31.81650 vertex
20.78539 +31.79849 vertex
20.78587 +31.75944 vertex
20.78564 +31.72037 vertex
20.78589 +31.67831 vertex
20.78683 +31.65731 vertex
20.78801 +31.64232 vertex
20.79273 +31.60039 vertex
20.79532 +31.56740 vertex
20.79791 +31.51035 vertex
20.79956 +31.45329 vertex
20.80167 +31.42326 vertex
20.80402 +31.36619 vertex
20.80449 +31.31210 vertex
20.80450 +31.20993 vertex
20.80333 +31.12880 vertex
20.80263 +31.10475 vertex
20.80169 +31.08972 vertex
20.79889 +31.05663 vertex
20.79725 +31.04759 vertex
20.79468 +31.02350 vertex
20.79188 +31.00540 vertex
20.79025 +30.99033 vertex
20.78816 +30.93017 vertex
20.78770 +30.89409 vertex
20.78772 +30.79493 vertex
20.78819 +30.77692 vertex
20.78867 +30.71383 vertex
20.78938 +30.65676 vertex
20.79031 +30.62073 vertex
20.79125 +30.60273 vertex
20.79359 +30.52767 vertex
20.79917 +30.47368 vertex
20.80150 +30.44667 vertex
20.80429 +30.41063 vertex
20.80638 +30.37758 vertex
20.81009 +30.33250 vertex
20.81102 +30.31447 vertex
20.81195 +30.27840 vertex
20.81218 +30.26037 vertex
20.81310 +30.24233 vertex
20.81473 +30.22729 vertex
20.81635 +30.22125 vertex
20.82099 +30.21816 vertex
20.82168 +30.20011 vertex
20.82214 +30.17606 vertex
20.82306 +30.15800 vertex
20.82583 +30.08280 vertex
20.82628 +30.04372 vertex
20.82907 +30.10071 vertex
20.83047 +30.14273 vertex
20.83188 +30.20577 vertex
20.83235 +30.25083 vertex
20.83237 +30.32295 vertex
20.83192 +30.37104 vertex
20.83146 +30.39210 vertex
20.83008 +30.42822 vertex
20.82915 +30.44929 vertex
20.82428 +30.50354 vertex
20.82220 +30.56069 vertex
20.82127 +30.59978 vertex
20.82058 +30.67191 vertex
20.82059 +30.73201 vertex
20.82130 +30.79510 vertex
20.82271 +30.85215 vertex
20.82294 +30.87018 vertex
20.82296 +30.95732 vertex
20.82203 +31.00242 vertex
20.81947 +31.08661 vertex
20.81948 +31.13469 vertex
20.81901 +31.17376 vertex
20.81902 +31.24588 vertex
20.81856 +31.32101 vertex
20.81763 +31.39916 vertex
20.81693 +31.41720 vertex
20.81623 +31.45327 end   
20.78485 +31.37398 start  NGC6960
20.78354 +31.36349 vertex
20.78218 +31.34531 vertex
20.78082 +31.34669 vertex
20.78011 +31.35646 vertex
20.78016 +31.36065 vertex
20.78131 +31.37605 vertex
20.78376 +31.44456 vertex
20.78430 +31.49767 vertex
20.78430 +31.56826 vertex
20.78452 +31.58363 vertex
20.78632 +31.54311 vertex
20.79037 +31.51726 vertex
20.79211 +31.51026 vertex
20.79244 +31.50746 vertex
20.79255 +31.49908 vertex
20.79233 +31.48370 vertex
20.79157 +31.46624 vertex
20.79053 +31.42361 vertex
20.79053 +31.40335 vertex
20.79200 +31.36351 vertex
20.79211 +31.35302 vertex
20.79195 +31.34883 vertex
20.79047 +31.34115 vertex
20.78933 +31.33906 vertex
20.78791 +31.32997 vertex
20.78753 +31.33067 vertex
20.78709 +31.33835 vertex
20.78633 +31.37050 vertex
20.78485 +31.37398 end   
07.14361 -04.30374 start  IC0466 
07.14305 -04.31755 vertex
07.14355 -04.33112 vertex
07.14417 -04.33182 vertex
07.14521 -04.32410 vertex
07.14538 -04.31450 vertex
07.14521 -04.30725 vertex
07.14406 -04.29718 vertex
07.14366 -04.29906 vertex
07.14361 -04.30374 end   
05.66944 -01.50149 start  IC0431 
05.66870 -01.47819 vertex
05.66870 -01.45587 vertex
05.66892 -01.44422 vertex
05.67019 -01.43015 vertex
05.67142 -01.42336 vertex
05.67232 -01.42336 vertex
05.67278 -01.43112 vertex
05.67358 -01.45781 vertex
05.67358 -01.47820 vertex
05.67333 -01.48742 vertex
05.67203 -01.50052 vertex
05.67080 -01.50828 vertex
05.67019 -01.50877 vertex
05.66944 -01.50149 end   
05.71486 -02.32517 start  IC0435 
05.71606 -02.33893 vertex
05.71677 -02.34202 vertex
05.71754 -02.34202 vertex
05.71857 -02.33500 vertex
05.71915 -02.32321 vertex
05.71908 -02.29344 vertex
05.71771 -02.28698 vertex
05.71683 -02.27603 vertex
05.71509 -02.27574 vertex
05.71445 -02.28529 vertex
05.71434 -02.29709 vertex
05.71443 -02.31197 vertex
05.71486 -02.32517 end   
05.70163 -02.24933 start  NGC2023
05.69996 -02.21963 vertex
05.69813 -02.19401 vertex
05.69766 -02.19110 vertex
05.69630 -02.19693 vertex
05.69537 -02.18761 vertex
05.69382 -02.18528 vertex
05.69176 -02.20042 vertex
05.69106 -02.21090 vertex
05.69098 -02.22488 vertex
05.69141 -02.24643 vertex
05.69052 -02.25866 vertex
05.69048 -02.27205 vertex
05.69102 -02.28486 vertex
05.69133 -02.31107 vertex
05.69164 -02.31864 vertex
05.69269 -02.33029 vertex
05.69580 -02.34951 vertex
05.69759 -02.33902 vertex
05.69953 -02.33378 vertex
05.70070 -02.31223 vertex
05.70272 -02.31048 vertex
05.70295 -02.30058 vertex
05.70171 -02.28893 vertex
05.70143 -02.28195 vertex
05.70163 -02.24933 end   
05.60793 -00.32043 start  IC0426 
05.60690 -00.31575 vertex
05.60606 -00.31692 vertex
05.60531 -00.30101 vertex
05.60531 -00.29399 vertex
05.60619 -00.28205 vertex
05.60586 -00.26918 vertex
05.60633 -00.26122 vertex
05.60605 -00.25279 vertex
05.60818 -00.25069 vertex
05.60926 -00.25794 vertex
05.61010 -00.25654 vertex
05.61091 -00.26871 vertex
05.61201 -00.27339 vertex
05.61202 -00.28579 vertex
05.61112 -00.30241 vertex
05.61196 -00.32254 vertex
05.61160 -00.34711 vertex
05.61119 -00.35694 vertex
05.61002 -00.36724 vertex
05.60987 -00.37567 vertex
05.60957 -00.37871 vertex
05.60917 -00.36443 vertex
05.60959 -00.35881 vertex
05.60949 -00.35390 vertex
05.61009 -00.35390 vertex
05.61009 -00.34688 vertex
05.60976 -00.33916 vertex
05.60987 -00.32113 vertex
05.60967 -00.31739 vertex
05.60923 -00.31645 vertex
05.60793 -00.32043 end   
18.28261 -19.79357 start  NGC6589
18.28390 -19.77166 vertex
18.28385 -19.75886 vertex
18.28328 -19.74706 vertex
18.28278 -19.74403 vertex
18.28104 -19.74301 vertex
18.27903 -19.76121 vertex
18.27872 -19.77468 vertex
18.27872 -19.78884 vertex
18.27908 -19.79693 vertex
18.28080 -19.81446 vertex
18.28197 -19.81109 vertex
18.28242 -19.80301 vertex
18.28261 -19.79357 end   
06.51310 +09.69470 start  IC0447 
06.51532 +09.67933 vertex
06.51896 +09.67932 vertex
06.52161 +09.68700 vertex
06.52501 +09.71004 vertex
06.52586 +09.71982 vertex
06.52780 +09.73378 vertex
06.52846 +09.74425 vertex
06.53111 +09.76240 vertex
06.53201 +09.77497 vertex
06.53338 +09.78753 vertex
06.53395 +09.80779 vertex
06.53419 +09.86928 vertex
06.53377 +09.90772 vertex
06.53311 +09.93988 vertex
06.53150 +09.97903 vertex
06.52881 +10.01890 vertex
06.52672 +10.04547 vertex
06.52195 +10.07415 vertex
06.51939 +10.09583 vertex
06.51357 +10.17620 vertex
06.51286 +10.18179 vertex
06.51172 +10.18249 vertex
06.51054 +10.17759 vertex
06.50955 +10.16990 vertex
06.50912 +10.16291 vertex
06.50865 +10.14824 vertex
06.50794 +10.08534 vertex
06.50761 +10.07695 vertex
06.50591 +10.06157 vertex
06.50581 +10.05248 vertex
06.50600 +10.04200 vertex
06.50718 +10.01335 vertex
06.50766 +09.98680 vertex
06.50714 +09.97072 vertex
06.50633 +09.96303 vertex
06.50596 +09.95464 vertex
06.50553 +09.93088 vertex
06.50553 +09.90992 vertex
06.50724 +09.82537 vertex
06.50818 +09.79532 vertex
06.50970 +09.76807 vertex
06.51154 +09.71496 vertex
06.51310 +09.69470 end   
05.69686 -01.96955 start  NGC2024
05.69733 -01.98353 vertex
05.69896 -02.00380 vertex
05.69985 -02.00869 vertex
05.70232 -02.01288 vertex
05.70451 -02.01288 vertex
05.70689 -02.00868 vertex
05.70968 -01.99051 vertex
05.71145 -01.97373 vertex
05.71253 -01.95556 vertex
05.71500 -01.88218 vertex
05.71523 -01.84654 vertex
05.71555 -01.83326 vertex
05.71541 -01.76337 vertex
05.71490 -01.72634 vertex
05.71429 -01.70747 vertex
05.71178 -01.66275 vertex
05.70982 -01.64039 vertex
05.70898 -01.63410 vertex
05.70674 -01.63271 vertex
05.70488 -01.64179 vertex
05.70246 -01.64459 vertex
05.70148 -01.65927 vertex
05.70068 -01.69211 vertex
05.69975 -01.69072 vertex
05.69891 -01.68233 vertex
